0,"KATEGORIE 0 — KERNTECHNISCHE MATERIALIEN, ANLAGEN UND AUSRÜSTUNG",,,,,,,
0A,"Systeme, Ausrüstung und Bestandteile",,,,,,,
0A001,„Kernreaktoren“ und besonders konstruierte oder hergerichtete Ausrüstung und Bestandteile hierfür wie,,,,,,,
,"struiert für die Lithium-Isotopentrennung, und besonders konstruierte Bestandteile hierfür.",,,,,,,
,,,,,,,,
1B234,"Sprengstoff-Aufnahmebehälter, -kammern, -gefässe und ähnliche Aufnahmevorrichtungen, konstruiert für",,,,,,,
,"das Testen von Sprengstoffen oder Sprengkörpern, mit beiden folgenden Eigenschaften:",,,,,,,
,,,,,,,,
,Anmerkung: SIEHE AUCH ANHANG 3.,,,,,,,
,,,,,,,,
,a) konstruiert für ein TNT- (Trinitrotoluol-) Äquivalent grösser/gleich 2 kg und,,,,,,,
,,,,,,,,
,b) mit Konstruktionselementen oder -eigenschaften zur zeitversetzten oder Echtzeit-Übertragung von Di-,,,,,,,
,agnose- oder Messdaten.,,,,,,,
,,,,,,,,
1B235,Targeteinheiten und -bestandteile für die Herstellung von Tritium wie folgt:,,,,,,,
,,,,,,,,
,"a) Targeteinheiten, mit Lithium-6-Isotop angereichertes Lithium enthaltend oder daraus bestehend, beson-",,,,,,,
,"ders konstruiert für die Herstellung von Tritium durch Bestrahlung, einschliesslich des Einbringens in",,,,,,,
,einen Kernreaktor,,,,,,,
,,,,,,,,
,"b) Bestandteile, besonders entwickelt für die von Unternummer 1B235a erfassten Targeteinheiten.",,,,,,,
,,,,,,,,
,Technische Anmerkung:,,,,,,,
,"Bestandteile, besonders konstruiert für Targeteinheiten zur Herstellung von Tritium, können Lithium-Pellets, Tritium-",,,,,,,
,Getter und besonders beschichtete Oberflächen umfassen.,,,,,,,
,,,,,,,,
1C,Werkstoffe und Materialien,,,,,,,
,Technische Anmerkung:,,,,,,,
,Metalle und Legierungen:,,,,,,,
,"Soweit in einzelnen Nummern nichts Gegenteiliges angegeben ist, umfassen im Sinne der Nummern 1C001 bis",,,,,,,
,1C012 die Begriffe ‚Metalle‘ und ‚Legierungen‘ folgende Roh- und Halbzeugformen:,,,,,,,
,Rohformen:,,,,,,,
,"Anoden, Kugeln, Barren (einschliesslich Kerbbarren und Drahtbarren), Knüppel, Blöcke, Walzplatten, Briketts, Klumpen,",,,,,,,
,"Kathoden, Kristalle, Würfel, Kokillen, Körner, Granalien, Brammen, Kügelchen, Masseln, Pulver, Ronden, Schrot,",,,,,,,
,"Platten, Rohlinge, Schwamm, Stangen.",,,,,,,
,"Halbzeugformen (auch überzogen, plattiert, gebohrt oder gestanzt):",,,,,,,
,"a) Geformte oder bearbeitete Materialien, hergestellt durch Walzen, Ziehen, Strangpressen, Schmieden, Schlagstrang-",,,,,,,
,"pressen, Pressen, Granulieren, Pulverisieren und Mahlen, wie folgt: Winkel, U-Profile, Ronden, Scheiben, Staub,",,,,,,,
,"Schuppen, Folien und Blattmetall, Schmiedestücke, Platten, Pulver, Press- und Stanzstücke, Bänder, Ringe, Stäbe",,,,,,,
,"(einschliesslich nicht umhüllter Schweissstäbe, Drahtstangen und Walzdraht), Profile aller Art, Formstücke, Bleche,",,,,,,,
,"Streifen, Rohre und Röhren (einschliesslich solcher mit runden, quadratischen oder sonstigen Querschnitten), gezo-",,,,,,,
,gener oder stranggepresster Draht.,,,,,,,
,"b) Gussmaterialien, hergestellt durch Giessen in Sand, Kokillen, Formen aus Metall, Gips oder anderen Materialien,",,,,,,,
,"einschliesslich Druckguss, Sintererzeugnissen und pulvermetallurgischen Erzeugnissen.",,,,,,,
,"Der Kontrollzweck darf nicht unterlaufen werden durch die Ausfuhr von nicht gelisteten, angeblich fertigen Formen, die in",,,,,,,
,Wirklichkeit aber Roh- oder Halbzeugformen darstellen.,,,,,,,
1C001,"Werkstoffe oder Materialien, besonders entwickelt zur Absorption elektromagnetischer Strahlung, oder",,,,,,,
,eigenleitfähige Polymere wie folgt:,,,,,,,
,Anmerkung:SIEHE AUCH NUMMER  1C101.,,,,,,,
,a) Werkstoffe oder Materialien für die Absorption von Frequenzen grösser als 2 × 108 Hz und kleiner als,,,,,,,
,3 × 1012 Hz,,,,,,,
,Anmerkung 1: Unternummer 1C001a erfasst nicht:,,,,,,,
,a) Absorptionsmittel (absorber) aus haarförmigen natürlichen oder synthetischen Fasern mit nicht-,,,,,,,
,"magnetischen Einlagerungen für die Absorption,",,,,,,,
,"b) Absorptionsmittel (absorber) mit nichtebener Einfallfläche, einschliesslich Pyramiden, Kegeln,",,,,,,,
,"Keilen und gefalteten Oberflächen, die keinen Magnetverlust haben,",,,,,,,
,c) ebene Absorptionsmittel (absorber) mit allen folgenden Eigenschaften:,,,,,,,
,1. hergestellt aus einem der folgenden Materialien:,,,,,,,
,a) Schaumkunststoffen (biegsam oder nichtbiegsam) mit eingelagertem Kohlenstoff oder,,,,,,,
,"organischen Werkstoffen einschliesslich Bindemitteln, mit Rückstrahlung (Echo) grösser",,,,,,,
,als 5 % im Vergleich zu Metall über eine Bandbreite grösser als ± 15 % der Mitten-,,,,,,,
,"frequenz der einfallenden Energie und nicht geeignet, Temperaturen grösser als 450 K",,,,,,,
,"(177 °C) zu widerstehen, oder",,,,,,,
,b) keramischen Werkstoffen mit Rückstrahlung (Echo) grösser als 20 % im Vergleich zu,,,,,,,
,Metall über eine Bandbreite grösser als ± 15 % der Mittenfrequenz der einfallenden,,,,,,,
,"Energie und nicht geeignet, Temperaturen grösser als 800 K (527 °C) zu widerstehen,",,,,,,,
,Technische Anmerkung:,,,,,,,
,Probekörper für Absorptionstests gemäss Unternummer 1C001a Anmerkung: 1.c.1 sollten,,,,,,,
,ein Quadrat der Seitenlänge von mindestens 5 Wellenlängen der Mittenfrequenz bilden und,,,,,,,
,in das Fernfeld des abstrahlenden Teils gegeben werden.,,,,,,,
,2. Zugfestigkeit kleiner als 7 × 106 N/m2 und,,,,,,,
,3. Druckfestigkeit kleiner als 14 × 106 N/m2,,,,,,,
,,,,,,,,
1C001,a) Anmerkung 1: (Fortsetzung),,,,,,,
,d) ebene Absorptionsmittel aus gesintertem Ferrit mit allen folgenden Eigenschaften:,,,,,,,
,"1. spezifische Dichte grösser als 4,4 und",,,,,,,
,2. maximale Betriebstemperatur 548 K (275 °C) oder weniger,,,,,,,
,"e) ebene Absorptionsmittel, die keinen Magnetverlust haben und aus ‚offenporigem Schaumkunst-",,,,,,,
,"stoff‘ mit einer Dichte kleiner/gleich 0,15 g/cm3 hergestellt sind.",,,,,,,
,Technische Anmerkung:,,,,,,,
,"„Offenporiger Schaumkunststoff“ ist ein flexibles und poröses Material, dessen innere Struktur",,,,,,,
,zur Atmosphäre offen ist. „Offenporiger Schaumkunststoff“ wird auch als retikulierter Schaum-,,,,,,,
,stoff bezeichnet.,,,,,,,
,"Anmerkung 2: Für Absorptionszwecke benutzte magnetische Stoffe, die in Farben enthalten sind, bleiben von",,,,,,,
,Unternummer 1C001a erfasst.,,,,,,,
,"b) Werkstoffe oder Materialien, nicht transparent für sichtbares Licht und besonders konstruiert für die",,,,,,,
,Absorption im nahen Infrarotbereich für Wellenlängen grösser als 810 nm und kleiner als 2 000 nm,,,,,,,
,(Frequenzen grösser als 150 THz und kleiner als 370 THz),,,,,,,
,"Anmerkung:  Unternummer 1C001b erfasst nicht Materialien, besonders entwickelt oder formuliert für eine der",,,,,,,
,folgenden Verwendungen:,,,,,,,
,a) „Laser“markierung von Polymeren oder,,,,,,,
,b) „Laser“schweissen von Polymeren.,,,,,,,
,c) eigenleitfähige polymere Werkstoffe oder Materialien mit einer ‚elektrischen Volumenleitfähigkeit‘  grösser,,,,,,,
,als 10 000 S/m (Siemens pro m) oder einem ‚Schicht-/Oberflächenwiderstand‘ kleiner als 100 Ohm/Flä-,,,,,,,
,"chenquadrat, auf der Grundlage eines oder mehrerer der folgenden Polymere:",,,,,,,
,"1. Polyanilin,",,,,,,,
,"2. Polypyrrol,",,,,,,,
,"3. Polythiophen,",,,,,,,
,4. Polyphenylenvinylen oder,,,,,,,
,5. Polythienylenvinylen.,,,,,,,
,Anmerkung: Unternummer 1C001c erfasst nicht Materialien in flüssiger Form.,,,,,,,
,Technische Anmerkung:,,,,,,,
,Die ‚elektrische Volumenleitfähigkeit‘ und der ‚Schicht-/Oberflächenwiderstand‘ werden gemäss ASTM D-257,,,,,,,
,oder vergleichbaren nationalen Verfahren bestimmt.,,,,,,,
1C002,"Metalllegierungen, Metalllegierungspulver oder legierte Werkstoffe wie folgt:",,,,,,,
,Anmerkung: SIEHE AUCH NUMMER 1C202.,,,,,,,
,"Anmerkung:  Nummer 1C002 erfasst nicht Metalllegierungen, Metalllegierungspulver oder legierte Werkstoffe, be-",,,,,,,
,sonders formuliert für Beschichtungszwecke.,,,,,,,
,Technische Anmerkungen:,,,,,,,
,"1. Die von Nummer 1C002 erfassten Metalllegierungen sind solche, die einen höheren Gewichtsanteil des genannten",,,,,,,
,Metalls enthalten als von jedem anderen Element.,,,,,,,
,2. Der ‚Zeitstandskennwert‘ wird gemäss ASTM-Standard E-139 oder vergleichbaren nationalen Verfahren ermittelt.,,,,,,,
,"3. Die ,Ermüdung bei geringer Lastspielzahl‘ wird gemäss ASTM-Standard ‚E-606 Recommended Practice for Con-",,,,,,,
,stant-Amplitude Low-Cycle Fatigue Testing‘ oder vergleichbaren nationalen Verfahren ermittelt. Die Prüfung sollte axial,,,,,,,
,erfolgen mit einem durchschnittlichen Spannungsverhältnis gleich 1 und einem Formfaktor (Kt) gleich 1. Das,,,,,,,
,durchschnittliche Spannungsverhältnis wird als (maximale Beanspruchung — minimale Beanspruchung)/maximale,,,,,,,
,Beanspruchung definiert.,,,,,,,
,,,,,,,,
1C002,(Fortsetzung),,,,,,,
,a) Aluminide wie folgt:,,,,,,,
,1. Nickelaluminide mit einem Aluminiumgehalt grösser/gleich 15 Gew.-% und kleiner/gleich 38 Gew.-,,,,,,,
,"% und mindestens einem zusätzlichen Legierungselement,",,,,,,,
,2. Titanaluminide mit einem Aluminiumgehalt grösser/gleich 10 Gew.-% und mindestens einem,,,,,,,
,zusätz- lichen Legierungselement,,,,,,,
,"b) Metalllegierungen wie folgt, hergestellt aus von Unternummer 1C002c erfasstem Pulver oder von Unter-",,,,,,,
,nummer 1C002c erfassten feinen Materialpartikeln:,,,,,,,
,1. Nickellegierungen mit einer der folgenden Eigenschaften:,,,,,,,
,a) ‚Zeitstandskennwert‘ grösser/gleich 10 000 Stunden bei 923 K (650 °C) und bei einer Belastung,,,,,,,
,von 676 MPa oder,,,,,,,
,b) ‚Ermüdung bei niedriger Lastspielzahl‘ von 10 000 Zyklen oder mehr bei 823 K (550 °C) bei einer,,,,,,,
,"maximalen Belastung von 1 095 MPa,",,,,,,,
,2. Nioblegierungen mit einer der folgenden Eigenschaften:,,,,,,,
,a) ‚Zeitstandskennwert‘ grösser/gleich 10 000 Stunden bei 1 073 K (800 °C) und bei einer Belastung,,,,,,,
,von 400 MPa oder,,,,,,,
,b) ‚Ermüdung bei niedriger Lastspielzahl‘ von 10 000 Zyklen oder mehr bei 973 K (700 °C) bei einer,,,,,,,
,"maximalen Belastung von 700 MPa,",,,,,,,
,3. Titanlegierungen mit einer der folgenden Eigenschaften:,,,,,,,
,a) ‚Zeitstandskennwert‘ grösser/gleich 10 000 Stunden bei 723 K (450 °C) und bei einer Belastung,,,,,,,
,von 200 MPa oder,,,,,,,
,b) ‚Ermüdung bei niedriger Lastspielzahl‘ von 10 000 Zyklen oder mehr bei 723 K (450 °C) bei einer,,,,,,,
,"maximalen Belastung von 400 MPa,",,,,,,,
,4. Aluminiumlegierungen mit einer der folgenden Eigenschaften:,,,,,,,
,"a) Zugfestigkeit grösser/gleich 240 MPa bei 473 K (200 °C), oder",,,,,,,
,"b) Zugfestigkeit grösser/gleich 415 MPa bei 298 K (25 °C),",,,,,,,
,5. Magnesiumlegierungen mit allen folgenden Eigenschaften:,,,,,,,
,a) einer Zugfestigkeit grösser/gleich 345 MPa und,,,,,,,
,"b) einer Korrosionsrate kleiner als 1 mm/Jahr in 3 %iger, wässriger Kochsalzlösung, gemessen unter",,,,,,,
,Beachtung von ASTM-Standard G-31 oder vergleichbaren nationalen Verfahren,,,,,,,
,c) Metalllegierungspulver oder feine Materialpartikel mit allen folgenden Eigenschaften:,,,,,,,
,1. hergestellt aus einem der folgenden Legierungs-Systeme:,,,,,,,
,Technische Anmerkung:,,,,,,,
,X in den folgenden Formeln entspricht einem Legierungselement oder mehreren Legierungselementen.,,,,,,,
,,,,,,,,
,"a) Nickellegierungen (Ni-Al-X, Ni-X-Al), die sich für Turbinenmotorteile oder Bauteile eignen, die auf",,,,,,,
,109 Legierungspartikel weniger als 3 (während des Herstellungsprozesses eingeführte) nichtmetal-,,,,,,,
,"lische Partikel enthalten, die grösser als 100 μm sind,",,,,,,,
,"b) Nioblegierungen (Nb-Al-X oder Nb-X-Al, Nb-Si-X oder Nb-X-Si, Nb-Ti-X oder Nb-X-Ti);",,,,,,,
,"c) Titanlegierungen (Ti-Al-X oder Ti-X-Al),",,,,,,,
,"d) Aluminiumlegierungen (Al-Mg-X oder Al-X-Mg, Al-Zn-X oder Al-X-Zn, Al-Fe-X oder Al-X-Fe) oder",,,,,,,
,"e) Magnesiumlegierungen (Mg-Al-X oder Mg-X-Al),",,,,,,,
,,,,,,,,
1C002,c) (Fortsetzung),,,,,,,
,,,,,,,,
,2. hergestellt unter kontrollierten Bedingungen mit einem der folgenden Verfahren:,,,,,,,
,,,,,,,,
,"a) ‚Vakuumzerstäubung‘,",,,,,,,
,,,,,,,,
,"b) ‚Gaszerstäubung‘,",,,,,,,
,,,,,,,,
,"c) ‚Rotationszerstäubung‘,",,,,,,,
,,,,,,,,
,"d) ‚Abschrecken aus der Schmelze‘ (splat quenching),",,,,,,,
,,,,,,,,
,"e) ‚Schmelzspinnen‘ und ‚Pulverisierung‘,",,,,,,,
,,,,,,,,
,"f) ‚Schmelzextraktion‘ und ‚Pulverisierung‘,",,,,,,,
,,,,,,,,
,g) ‚mechanisches Legieren‘ oder,,,,,,,
,,,,,,,,
,h) ‚Plasmazerstäubung‘ und,,,,,,,
,,,,,,,,
,3. geeignet zur Herstellung der von Unternummer 1C002a oder 1C002b erfassten Materialien,,,,,,,
,,,,,,,,
,d) legierte Werkstoffe mit allen folgenden Eigenschaften:,,,,,,,
,,,,,,,,
,"1. hergestellt aus einem der in Unternummer 1C002c1 erfassten Legierungs-Systeme,",,,,,,,
,,,,,,,,
,"2. in Form von unzerkleinerten Flocken, Bändern oder dünnen Stäben und",,,,,,,
,,,,,,,,
,3. hergestellt unter kontrollierten Bedingungen mit einem der folgenden Verfahren:,,,,,,,
,,,,,,,,
,"a) ‚Abschrecken aus der Schmelze‘ (splat quenching),",,,,,,,
,,,,,,,,
,b) ‚Schmelzspinnen‘ oder,,,,,,,
,,,,,,,,
,c) ‚Schmelzextraktion‘.,,,,,,,
,,,,,,,,
,Technische Anmerkungen:,,,,,,,
,,,,,,,,
,"1. ‚Vakuumzerstäubung‘: ein Verfahren, bei dem der Strom einer Metallschmelze durch die schnelle Abgabe eines",,,,,,,
,"verflüssigten Gases, das einem Vakuum ausgesetzt wird, zu Tröpfchen mit einem Durchmesser kleiner/gleich",,,,,,,
,500 μm zerstäubt wird.,,,,,,,
,,,,,,,,
,"2. ‚Gaszerstäubung‘: ein Verfahren, bei dem der Strom einer Metalllegierungsschmelze durch einen Hochdruck-",,,,,,,
,Gasstrom zu Tröpfchen mit einem Durchmesser kleiner/gleich 500 μm zerstäubt wird.,,,,,,,
,,,,,,,,
,"3. ‚Rotationszerstäubung‘: ein Verfahren, bei dem ein schmelzflüssiger Metallstrom oder eine Metallschmelze durch",,,,,,,
,Zentrifugalkraft zu Tröpfchen mit einem Durchmesser kleiner/gleich 500 μm zerstäubt wird.,,,,,,,
,,,,,,,,
,"4. ‚Abschrecken aus der Schmelze‘: ein Verfahren, bei dem der Strom einer Metallschmelze zur ‚schnellen Er-",,,,,,,
,"starrung‘ auf einen Abschreck-Block aufprallt, wobei ein flockiges Erzeugnis entsteht.",,,,,,,
,,,,,,,,
,"5. ‚Schmelzspinnen‘: ein Verfahren, bei dem der Strom einer Metallschmelze zur ‚schnellen Erstarrung‘ auf einen",,,,,,,
,"rotierenden Abschreckblock aufprallt, wobei flockige, streifen- oder stäbchenförmige Erzeugnisse entstehen.",,,,,,,
,,,,,,,,
,"6. ‚Pulverisierung‘: ein Verfahren, bei dem ein Material durch Zerbrechen, Zerstossen oder Zerreiben zu Teilchen",,,,,,,
,zerkleinert wird.,,,,,,,
,,,,,,,,
,"7. ‚Schmelzextraktion‘: ein Verfahren, bei dem zur ‚schnellen Erstarrung‘ und Extraktion eines streifenförmigen",,,,,,,
,Legierungserzeugnisses ein kurzes Segment eines rotierenden Abschreckblockes in eine Metalllegierungsschmelze,,,,,,,
,eingetaucht wird.,,,,,,,
,,,,,,,,
,"8. ‚Mechanisches Legieren‘: ein Legierungsverfahren, das sich aus der Bindung, Zerbrechung und Wiederbindung",,,,,,,
,elementarer und Vorlegierungspulver durch mechanischen Aufprall ergibt. Nichtmetallische Teilchen können,,,,,,,
,durch Zugabe des geeigneten Pulvers in die Legierung eingebracht werden.,,,,,,,
,,,,,,,,
,"9. ‚Plasmazerstäubung‘: ein Verfahren, bei dem der Strom einer Metallschmelze oder festes Metall mit Plasm-",,,,,,,
,abrennern in Schutzgasumgebung zu Tröpfchen mit einem Durchmesser kleiner/gleich 500 μm zerstäubt wird:,,,,,,,
,,,,,,,,
1C002,d) (Fortsetzung),,,,,,,
,10. ‚Schnelle Erstarrung‘: ein Verfahren  mit  Erstarrung geschmolzenen  Materials bei  Abkühlungsraten grösser  als,,,,,,,
,1 000 K/s.,,,,,,,
1C003,Magnetische Metalle aller Typen und in jeder Form mit einer der folgenden Eigenschaften:,,,,,,,
,a) Anfangsrelativpermeabilität (initial relative permeability) grösser/gleich 120 000 und Dicke kleiner/gleich,,,,,,,
,"0,05 mm;",,,,,,,
,Technische Anmerkung:,,,,,,,
,Die Messung der Anfangsrelativpermeabilität muss an vollständig geglühten Materialien vorgenommen werden.,,,,,,,
,b) magnetostriktive Legierungen mit einer der folgenden Eigenschaften:,,,,,,,
,1. Sättigungsmagnetostriktion grösser als 5 × 10-4 oder,,,,,,,
,"2. magnetomechanischer Kopplungsfaktor (k) grösser als 0,8 oder",,,,,,,
,c) Streifen aus amorphen oder ‚nanokristallinen‘ Legierungen mit allen folgenden Eigenschaften:,,,,,,,
,"1. Legierungen, die mindestens 75 Gew.-% Eisen, Kobalt oder Nickel enthalten,",,,,,,,
,"2. magnetische Sättigungsinduktion (Bs) grösser/gleich 1,6 Tesla und",,,,,,,
,3. mit einer der folgenden Eigenschaften:,,,,,,,
,"a) Streifendicke kleiner/gleich 0,02 mm oder",,,,,,,
,b) spezifischer elektrischer Widerstand grösser/gleich 2 × 10-4 Ohm cm.,,,,,,,
,Technische Anmerkung:,,,,,,,
,"Unternummer 1C003c erfasst nur ‚nanokristalline‘ Materialien mit einer Korngrösse kleiner/gleich 50 nm, bestimmt",,,,,,,
,durch Röntgenuntersuchungen.,,,,,,,
1C004,"Uran-Titanlegierungen oder Wolframlegierungen mit einer „Matrix“ auf Eisen-, Nickel- oder Kupferbasis mit",,,,,,,
,allen folgenden Eigenschaften:,,,,,,,
,"a) Dichte grösser als 17,5 g/cm3,",,,,,,,
,"b) Elastizitätsgrenze grösser als 880 MPa,",,,,,,,
,c) spezifische Zugfestigkeit grösser als 1 270 MPa und,,,,,,,
,d) Dehnung grösser als 8 %.,,,,,,,
1C005,„Supraleitende“ Doppelleiter (composite conductors) mit einer Länge grösser als 100 m oder einer Masse,,,,,,,
,grösser als 100 g wie folgt:,,,,,,,
,"a) „supraleitende“ Doppelleiter (composite conductors), die ein Niob-Titan-‚Filament‘ oder mehrere Niob-",,,,,,,
,"Titan-‚Filamente‘ enthalten, mit allen folgenden Eigenschaften:",,,,,,,
,1. eingebettet in eine andere „Matrix“ als eine „Matrix“ aus Kupfer oder Kupferbasislegierungen und,,,,,,,
,"2. mit einem Flächenquerschnitt kleiner als 0,28 × 10-4 mm2 (d. h. 6 μm Durchmesser bei kreisrunden",,,,,,,
,‚Filamenten‘),,,,,,,
,"b) „supraleitende“ Doppelleiter (composite conductors), die aus einem anderen „supraleitenden“ ‚Filament‘ oder",,,,,,,
,"mehreren anderen „supraleitenden“ ‚Filamenten‘ bestehen als aus Niob-Titan, mit allen folgenden",,,,,,,
,Eigenschaften:,,,,,,,
,"1. „kritische Temperatur“ bei einer magnetischen Induktion von Null grösser als 9,85 K (– 263,31 °C)",,,,,,,
,und,,,,,,,
,"2. die Filamente verbleiben im „supraleitenden“ Zustand bei einer Temperatur von 4,2 K (– 268,96 °C),",,,,,,,
,"wenn sie einem magnetischen Feld, welches in irgendeine Richtung senkrecht zur Längsachse des",,,,,,,
,"Leiters ausgerichtet ist, ausgesetzt werden, das einer magnetischen Induktion von 12 Tesla entspricht,",,,,,,,
,mit einer kritischen Stromdichte grösser 1 750 A/mm2 über den Gesamtquerschnitt des Leiters,,,,,,,
,,,,,,,,
1C005,(Fortsetzung),,,,,,,
,"c) „supraleitende“ Doppelleiter (composite conductors), die aus einem oder mehreren „supraleitenden“ ‚Fi-",,,,,,,
,"lamenten‘ bestehen und bei einer Temperatur grösser 115 K (– 158,16 °C) im „supraleitenden“ Zustand",,,,,,,
,bleiben.,,,,,,,
,Technische Anmerkung:,,,,,,,
,"Für die Zwecke der Nummer 1C005 können die ‚Filamente‘ in Form von Drähten, Zylindern, Folien, Bändern oder",,,,,,,
,Streifen vorliegen.,,,,,,,
1C006,Flüssigkeiten und Schmiermittel wie folgt:,,,,,,,
,"a) nicht belegt,",,,,,,,
,"b) Schmiermittel, die als Hauptbestandteil eine der folgenden Verbindungen oder einen der folgenden Stoffe",,,,,,,
,enthalten:,,,,,,,
,"1. Phenylether, Alkylphenylether, Thioether oder deren Mischungen, die mehr als zwei Ether- oder",,,,,,,
,"Thioether-Funktionen enthalten, oder Mischungen hieraus oder",,,,,,,
,"2. fluorierte, flüssige Silikone mit einer kinematischen Viskosität kleiner als 5 000 mm2/s (5 000 Cen-",,,,,,,
,"tistokes), gemessen bei 298 K (25 °C);",,,,,,,
,c) Dämpfungs- oder Flotationsflüssigkeiten mit allen folgenden Eigenschaften:,,,,,,,
,"1. Reinheit grösser als 99,8 %,",,,,,,,
,2. weniger als 25 Partikel grösser/gleich 200 μm pro 100 ml enthaltend und,,,,,,,
,3. zu mindestens 85 % aus einer oder mehreren der folgenden Verbindungen oder einem oder mehreren,,,,,,,
,der folgenden Stoffe bestehend:,,,,,,,
,"a) Dibromtetrafluorethan (CAS-Nrn. 25497-30-7, 124-73-2, 27336-23-8),",,,,,,,
,b) Polychlortrifluorethylen (nur öl- oder wachsartige Modifikationen) oder,,,,,,,
,c) Polybromtrifluorethylen,,,,,,,
,d) Fluor-Kohlenstoff-Flüssigkeiten entwickelt für die elektronische Kühlung mit allen folgenden Eigenschaf-,,,,,,,
,ten:,,,,,,,
,1. mit einem Gehalt von 85 Gew.-% oder mehr eines der folgenden Stoffe oder Mischungen daraus:,,,,,,,
,"a) monomere Formen der Perfluorpolyalkylethertriazine oder perfluoraliphatischen Ether,",,,,,,,
,"b) Perfluoralkylamine,",,,,,,,
,c) Perfluorcycloalkane oder,,,,,,,
,"d) Perfluoralkane,",,,,,,,
,"2. Dichte bei 298 K (25 °C) grösser/gleich 1,5 g/ml,",,,,,,,
,3. in flüssigem Zustand bei 273 K (0 °C) und,,,,,,,
,4. mit einem Gehalt von 60 Gew.-% oder mehr gebundenem Fluor.,,,,,,,
,"Anmerkung: Unternummer 1C006d erfasst nicht Materialien, spezifiziert und verpackt als medizinische Produkte.",,,,,,,
1C007,"Keramikpulver, „Verbundwerkstoffe“ mit keramischer „Matrix“ und ‚Vormaterialien‘ wie folgt:",,,,,,,
,Anmerkung: SIEHE AUCH NUMMER 1C107.,,,,,,,
,,,,,,,,
,"a) Keramikpulver aus Titandiborid (TiB2) (CAS-Nr. 12045-63-5), wobei die Summe der metallischen Ver-",,,,,,,
,"unreinigungen, ohne beigemischte Zusätze, weniger als 5 000 ppm beträgt, die durchschnittliche Par-",,,,,,,
,tikelgrösse kleiner/gleich 5 μm misst und nicht mehr als 10 % der Partikel grösser als 10 μm sind,,,,,,,
,"b) nicht belegt,",,,,,,,
,,,,,,,,
1C007,(Fortsetzung),,,,,,,
,,,,,,,,
,c) „Verbundwerkstoffe“ mit keramischer „Matrix“ wie folgt:,,,,,,,
,,,,,,,,
,1. Keramik-Keramik-„Verbundwerkstoffe“ mit einer Glas- oder Oxid-„Matrix“ und verstärkt mit einer der,,,,,,,
,folgenden Fasern:,,,,,,,
,,,,,,,,
,"a) Endlosfasern, hergestellt aus einem der folgenden Materialien:",,,,,,,
,1. Al2O3 (CAS-Nr. 1344-28-1), oder,,,,,,
,2. Si-C-N oder,,,,,,,
,,,,,,,,
,"Anmerkung:  Die Unternummer 1C007c1a erfasst nicht „Verbundwerkstoffe“, die Fasern mit einer Zug-",,,,,,,
,festigkeit kleiner als 700 MPa bei 1 273 K (1 000 °C) oder einer Dauerstandzugfestigkeit,,,,,,,
,grösser als 1 % Kriechdehnung bei einer Belastung von 100 MPa bei 1 273 K (1 000,,,,,,,
,°C) über eine Zeitdauer von 100 Stunden enthalten.,,,,,,,
,,,,,,,,
,b) Fasern mit allen folgenden Eigenschaften:,,,,,,,
,,,,,,,,
,1. hergestellt aus einem der folgenden Materialien:,,,,,,,
,,,,,,,,
,"a) Si-N,",,,,,,,
,,,,,,,,
,"b) Si-C,",,,,,,,
,,,,,,,,
,c) Si-Al-O-N oder,,,,,,,
,,,,,,,,
,d) Si-O-N und,,,,,,,
,"2. mit einer „spezifischen Zugfestigkeit“ grösser als 12,7 × 103 m",,,,,,,
,"2. „Verbundwerkstoffe“ mit keramischer „Matrix“, deren „Matrix“ aus Carbiden oder Nitriden von Silizi-",,,,,,,
,"um, Zirkonium oder Bor besteht;",,,,,,,
,,,,,,,,
,"d) nicht belegt,",,,,,,,
,,,,,,,,
,"e) ‚Vormaterialien‘, besonders konstruiert für die „Herstellung“ von Materialien nach Unternummer 1C007c",,,,,,,
,wie folgt:,,,,,,,
,,,,,,,,
,1. Polydiorganosilane,,,,,,,
,,,,,,,,
,2. Polysilazane,,,,,,,
,,,,,,,,
,3. Polycarbosilazane,,,,,,,
,,,,,,,,
,Technische Anmerkung:,,,,,,,
,,,,,,,,
,"Für die Zwecke von Nummer 1C007 sind ‚Vormaterialien‘ spezielle Polymere oder metallorganische Verbindungen,",,,,,,,
,"die zur „Herstellung“ von Siliziumcarbid, Siliziumnitrid oder von Keramikprodukten, die Silizium, Kohlenstoff und",,,,,,,
,"Stickstoff enthalten, verwendet werden.",,,,,,,
,,,,,,,,
,f) nicht belegt.,,,,,,,
,,,,,,,,
1C008,Nichtfluorierte Polymere wie folgt:,,,,,,,
,,,,,,,,
,"a) Imide, wie folgt:",,,,,,,
,,,,,,,,
,"1. Bismaleinimide,",,,,,,,
,,,,,,,,
,"2. aromatische Polyamidimide (PAI) mit einer ‚Glasübergangstemperatur (Tg)‘ grösser als 563 K (290 °C),",,,,,,,
,"3. aromatische Polyimide mit einer ‚Glasübergangstemperatur (Tg)‘ grösser als 505 K (232 °C),",,,,,,,
,4. aromatische Polyetherimide mit einer ‚Glasübergangstemperatur (Tg)‘ grösser als 563 K (290 °C),,,,,,,
,,,,,,,,
1C008,a) (Fortsetzung),,,,,,,
,,,,,,,,
,"Anmerkung:  Unternummer 1C008a erfasst Materialien in flüssiger oder fester „schmelzbarer“ Form,",,,,,,,
